original_path,proposed_new_path,category,item_type,should_move,should_delete_original_after_move,requires_reference_update,confidence,notes
outputs/stage3/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_replace_v1.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_linear_interp_ddpm_prior_masked_replace_v1.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_linear_interp_identity_refiner.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_linear_interp_identity_refiner.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_linear_interp_light_savgol_refiner.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_linear_interp_light_savgol_refiner.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_interface_v0.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_interface_v0.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_replace_v1.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_identity_refiner.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_savgol_w5_p2_identity_refiner.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refined/refined_missing_only_savgol_w5_p2_light_savgol_refiner.npy,outputs/curated/stage3_sde/unknown_manual_review/refinement/refined/refined_missing_only_savgol_w5_p2_light_savgol_refiner.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/refinement/refinement_report.md,outputs/curated/stage3_sde/unknown_manual_review/refinement/refinement/refinement_report.md,UNKNOWN_NEEDS_MANUAL_REVIEW,markdown,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/STAGE3_REPORT_ISSUE_CHECKOUT.md,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/STAGE3_REPORT_ISSUE_CHECKOUT.md,UNKNOWN_NEEDS_MANUAL_REVIEW,markdown,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/ddpm_trajectory_figure_checkout.md,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/ddpm_trajectory_figure_checkout.md,UNKNOWN_NEEDS_MANUAL_REVIEW,markdown,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/figure3_spread_checkout.csv,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/figure3_spread_checkout.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/figure5_alpha_spread_checkout.csv,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/figure5_alpha_spread_checkout.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/geometry_usage_checkout.md,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/geometry_usage_checkout.md,UNKNOWN_NEEDS_MANUAL_REVIEW,markdown,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/raw_file_manifest.csv,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/raw_file_manifest.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/report_issue_checkout/table2_full_matrix_checkout.csv,outputs/curated/stage3_sde/unknown_manual_review/report_issue_checkout/report_issue_checkout/table2_full_matrix_checkout.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/.DS_Store,outputs/curated/stage3_sde/legacy_or_deprecated/.DS_Store/stage3_indoor/.DS_Store,LEGACY_OR_DEPRECATED,other,no,no,no,low,cache/system file; not moved
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/best_ema_model.pt,outputs/curated/stage3_sde/mainline/summaries/conditional_residual_ddpm_gaussian/best_ema_model.pt,MAINLINE_STAGE3_SDE,other,no,no,no,medium,checkpoint/raw-like artifact preserved in place
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/best_model.pt,outputs/curated/stage3_sde/unknown_manual_review/conditional_residual_ddpm_gaussian/seed42/best_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_conclusion.json,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_conclusion.json,LEGACY_OR_DEPRECATED,json,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_eval.png,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_eval.png,LEGACY_OR_DEPRECATED,figure,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_per_traj.csv,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_per_traj.csv,LEGACY_OR_DEPRECATED,metric_csv,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_summary.csv,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/cond_residual_gaussian_summary.csv,LEGACY_OR_DEPRECATED,metric_csv,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/eval_degraded_gaussian.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/eval_degraded_gaussian.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/final_ema_model.pt,outputs/curated/stage3_sde/unknown_manual_review/conditional_residual_ddpm_gaussian/seed42/final_ema_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/final_model.pt,outputs/curated/stage3_sde/unknown_manual_review/conditional_residual_ddpm_gaussian/seed42/final_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_conclusion.json,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_conclusion.json,LEGACY_OR_DEPRECATED,json,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_bias.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_bias.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_burst.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_burst.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_combined.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_combined.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_drift.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_drift.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_gaussian.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_gaussian.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_jump.npy,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_degraded_jump.npy,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_diagnostic.png,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_diagnostic.png,LEGACY_OR_DEPRECATED,figure,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_per_traj.csv,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_per_traj.csv,LEGACY_OR_DEPRECATED,metric_csv,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/generalization_summary.csv,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/generalization_summary.csv,LEGACY_OR_DEPRECATED,metric_csv,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/loss_curve.csv,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/loss_curve.csv,LEGACY_OR_DEPRECATED,metric_csv,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/conditional_residual_ddpm_gaussian/seed42/rel_norm_params_v2.npz,outputs/curated/stage3_sde/legacy_or_deprecated/conditional_residual_ddpm_gaussian/seed42/rel_norm_params_v2.npz,LEGACY_OR_DEPRECATED,array,yes,yes,yes,high,conditional-residual Stage 4 branch superseded by SDE mainline
outputs/stage3_indoor/ddpm_indoor/seed42/best_model.pt,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/best_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/ddpm_indoor/seed42/final_model.pt,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/final_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/ddpm_indoor/seed42/loss_curve.csv,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/loss_curve.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor/seed42/oor_diagnosis.png,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/oor_diagnosis.png,UNKNOWN_NEEDS_MANUAL_REVIEW,figure,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor/seed42/oor_diagnosis_summary.csv,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/oor_diagnosis_summary.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor/seed42/rel_norm_params.npz,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/rel_norm_params.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor/seed42/sampling_check.png,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor/seed42/sampling_check.png,UNKNOWN_NEEDS_MANUAL_REVIEW,figure,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/best_ema_model.pt,outputs/curated/stage3_sde/mainline/summaries/ddpm_indoor_v2/best_ema_model.pt,MAINLINE_STAGE3_SDE,other,no,no,no,medium,checkpoint/raw-like artifact preserved in place
outputs/stage3_indoor/ddpm_indoor_v2/seed42/best_model.pt,outputs/curated/stage3_sde/mainline/summaries/ddpm_indoor_v2/best_model.pt,MAINLINE_STAGE3_SDE,other,no,no,no,medium,checkpoint/raw-like artifact preserved in place
outputs/stage3_indoor/ddpm_indoor_v2/seed42/final_ema_model.pt,outputs/curated/stage3_sde/mainline/summaries/ddpm_indoor_v2/final_ema_model.pt,MAINLINE_STAGE3_SDE,other,no,no,no,medium,checkpoint/raw-like artifact preserved in place
outputs/stage3_indoor/ddpm_indoor_v2/seed42/final_model.pt,outputs/curated/stage3_sde/mainline/summaries/ddpm_indoor_v2/final_model.pt,MAINLINE_STAGE3_SDE,other,no,no,no,medium,checkpoint/raw-like artifact preserved in place
outputs/stage3_indoor/ddpm_indoor_v2/seed42/gaussian_full_degraded.npy,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/gaussian_full_degraded.npy,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/loss_curve.csv,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/loss_curve.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/prior_check_v2.json,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/prior_check_v2.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/rel_norm_params_v2.npz,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/rel_norm_params_v2.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sampling_check_v2.png,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sampling_check_v2.png,UNKNOWN_NEEDS_MANUAL_REVIEW,figure,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sdedit_gaussian_full_conclusion.json,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sdedit_gaussian_full_conclusion.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sdedit_gaussian_full_diagnostic.png,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sdedit_gaussian_full_diagnostic.png,UNKNOWN_NEEDS_MANUAL_REVIEW,figure,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sdedit_gaussian_full_per_traj.csv,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sdedit_gaussian_full_per_traj.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sdedit_gaussian_full_summary.csv,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sdedit_gaussian_full_summary.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sdedit_scout.png,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sdedit_scout.png,UNKNOWN_NEEDS_MANUAL_REVIEW,figure,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_indoor_v2/seed42/sdedit_scout_results.csv,outputs/curated/stage3_sde/unknown_manual_review/ddpm_indoor_v2/seed42/sdedit_scout_results.csv,UNKNOWN_NEEDS_MANUAL_REVIEW,metric_csv,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3_indoor/ddpm_prior/generated_abs.npy,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior/ddpm_prior/generated_abs.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior/generated_examples.png,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior/ddpm_prior/generated_examples.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior/generated_rel.npy,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior/ddpm_prior/generated_rel.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior/last_model.pt,outputs/curated/stage3_sde/unknown_manual_review/ddpm_prior/ddpm_prior/last_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/ddpm_prior/loss_curve.csv,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior/ddpm_prior/loss_curve.csv,LEGACY_OR_DEPRECATED,metric_csv,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior/prior_check.json,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior/ddpm_prior/prior_check.json,LEGACY_OR_DEPRECATED,json,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior/val_selected_model.pt,outputs/curated/stage3_sde/unknown_manual_review/ddpm_prior/ddpm_prior/val_selected_model.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/ddpm_prior_diagnostics/generated_abs_check.npy,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior_diagnostics/ddpm_prior_diagnostics/generated_abs_check.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior_diagnostics/generated_rel_check.npy,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior_diagnostics/ddpm_prior_diagnostics/generated_rel_check.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior_diagnostics/one_step_denoise.csv,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior_diagnostics/ddpm_prior_diagnostics/one_step_denoise.csv,LEGACY_OR_DEPRECATED,metric_csv,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior_diagnostics/overfit_loss_curve.csv,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior_diagnostics/ddpm_prior_diagnostics/overfit_loss_curve.csv,LEGACY_OR_DEPRECATED,metric_csv,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior_diagnostics/sampling_distribution.json,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior_diagnostics/ddpm_prior_diagnostics/sampling_distribution.json,LEGACY_OR_DEPRECATED,json,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/ddpm_prior_diagnostics/sampling_examples.png,outputs/curated/stage3_sde/legacy_or_deprecated/ddpm_prior_diagnostics/ddpm_prior_diagnostics/sampling_examples.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/receptive_field_expansion/ablation_results.csv,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/receptive_field_expansion/ablation_results.csv,LEGACY_OR_DEPRECATED,metric_csv,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/receptive_field_expansion/ablation_summary.md,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/receptive_field_expansion/ablation_summary.md,LEGACY_OR_DEPRECATED,markdown,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/receptive_field_expansion/ckpt_4block_best.pt,outputs/curated/stage3_sde/unknown_manual_review/receptive_field_expansion/receptive_field_expansion/ckpt_4block_best.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/receptive_field_expansion/ckpt_4block_best_ema.pt,outputs/curated/stage3_sde/unknown_manual_review/receptive_field_expansion/receptive_field_expansion/ckpt_4block_best_ema.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/receptive_field_expansion/ckpt_4block_final.pt,outputs/curated/stage3_sde/unknown_manual_review/receptive_field_expansion/receptive_field_expansion/ckpt_4block_final.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/receptive_field_expansion/ckpt_4block_final_ema.pt,outputs/curated/stage3_sde/unknown_manual_review/receptive_field_expansion/receptive_field_expansion/ckpt_4block_final_ema.pt,UNKNOWN_NEEDS_MANUAL_REVIEW,other,no,no,no,low,checkpoint or raw-like artifact; manual review before moving
outputs/stage3_indoor/receptive_field_expansion/figs/rf_expansion_comparison.png,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/figs/rf_expansion_comparison.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/receptive_field_expansion/param_count.txt,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/receptive_field_expansion/param_count.txt,LEGACY_OR_DEPRECATED,other,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/receptive_field_expansion/raw_4block_eval.csv,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/receptive_field_expansion/raw_4block_eval.csv,LEGACY_OR_DEPRECATED,metric_csv,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/receptive_field_expansion/rel_norm_params_v2.npz,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/receptive_field_expansion/rel_norm_params_v2.npz,LEGACY_OR_DEPRECATED,array,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/receptive_field_expansion/train_4block_log.csv,outputs/curated/stage3_sde/legacy_or_deprecated/receptive_field_expansion/receptive_field_expansion/train_4block_log.csv,LEGACY_OR_DEPRECATED,metric_csv,no,no,no,medium,conditional architecture ablation; not current SDE mainline
outputs/stage3_indoor/report/.DS_Store,outputs/curated/stage3_sde/legacy_or_deprecated/report/report/.DS_Store,LEGACY_OR_DEPRECATED,other,no,no,no,low,cache/system file; not moved
outputs/stage3_indoor/report/cache/bias_cond_residual_t20_refined.npy,outputs/curated/stage3_sde/legacy_or_deprecated/report/cache/bias_cond_residual_t20_refined.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/cache/burst_cond_residual_t20_refined.npy,outputs/curated/stage3_sde/legacy_or_deprecated/report/cache/burst_cond_residual_t20_refined.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/cache/drift_cond_residual_t20_refined.npy,outputs/curated/stage3_sde/legacy_or_deprecated/report/cache/drift_cond_residual_t20_refined.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/cache/gaussian_cond_residual_t20_refined.npy,outputs/curated/stage3_sde/legacy_or_deprecated/report/cache/gaussian_cond_residual_t20_refined.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/cache/gaussian_uncond_sdedit_t2_refined.npy,outputs/curated/stage3_sde/legacy_or_deprecated/report/cache/gaussian_uncond_sdedit_t2_refined.npy,LEGACY_OR_DEPRECATED,array,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/captions.txt,outputs/curated/stage3_sde/legacy_or_deprecated/report/report/captions.txt,LEGACY_OR_DEPRECATED,other,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/figures/fig1_clean_trajectories_overview.png,outputs/curated/stage3_sde/legacy_or_deprecated/report/figures/fig1_clean_trajectories_overview.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/figures/fig2_degradation_examples.png,outputs/curated/stage3_sde/legacy_or_deprecated/report/figures/fig2_degradation_examples.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/figures/fig3_pipeline_uncond_vs_cond.png,outputs/curated/stage3_sde/legacy_or_deprecated/report/figures/fig3_pipeline_uncond_vs_cond.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/figures/fig4_metric_explanation.png,outputs/curated/stage3_sde/legacy_or_deprecated/report/figures/fig4_metric_explanation.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
outputs/stage3_indoor/report/figures/fig5_unconditional_diagnostic.png,outputs/curated/stage3_sde/legacy_or_deprecated/report/figures/fig5_unconditional_diagnostic.png,LEGACY_OR_DEPRECATED,figure,no,no,no,medium,old indoor prior/report artifact; preserved unless manually reviewed
